"Date" "Time" "GBdem_r" "Idem_r" "GBwind_r" "Iwind_r"
"19213" "2013-02-12" "12:00:00" 48142.6425225225 7447.39450102102 2810.175 288.132
"19214" "2013-02-12" "13:00:00" 47971.3146846847 7337.35439752603 2629.665 311.718
"19215" "2013-02-12" "14:00:00" 47922.8437837838 7299.42923691342 2558.085 325.53
"19216" "2013-02-12" "15:00:00" 47776.4712612613 7392.75727198705 2436.285 342.174
"19217" "2013-02-12" "16:00:00" 48832.752972973 7549.5495993717 2462.655 395.907
"19218" "2013-02-12" "17:00:00" 50383.3418918919 7971.13311264482 2692.215 503.916
"19219" "2013-02-12" "18:00:00" 50552.7500900901 8092.92215949343 2949.135 639.174
"19220" "2013-02-12" "19:00:00" 49329.9396396396 7809.67620477127 3093.09 761.661
"19221" "2013-02-12" "20:00:00" 46873.7607207207 7356.23127125467 3222.585 876.528
"19222" "2013-02-12" "21:00:00" 43111.7469369369 6760.62769426665 3559.035 987.186
"19223" "2013-02-12" "22:00:00" 38671.6204504504 6044.20641164344 3985.755 1085.883
"19224" "2013-02-12" "23:00:00" 34326.996036036 5638.87857926567 4480.32 1155.429
"19225" "2013-02-13" "00:00:00" 33707.4323423423 5047.77459760456 4955.745 1181.43
"19226" "2013-02-13" "01:00:00" 33467.4773873874 4638.83280453564 5301.675 1167.723
"19227" "2013-02-13" "02:00:00" 32819.599009009 4374.62085226783 5579.775 1142.385
"19228" "2013-02-13" "03:00:00" 32220.6714414414 4246.6537896132 5767.845 1121.991
"19229" "2013-02-13" "04:00:00" 31470.0923423423 4212.04261666995 6027.84 1118.829
"19230" "2013-02-13" "05:00:00" 32436.6309009009 4308.51251203613 6385.425 1137.906
"19231" "2013-02-13" "06:00:00" 37426.7341441441 4780.36293310427 6799.35 1172.907
"19232" "2013-02-13" "07:00:00" 43157.8182882883 5881.39962517181 7266.765 1216.872
"19233" "2013-02-13" "08:00:00" 45550.1691891892 6446.17026084823 7692.72 1272.81
"19234" "2013-02-13" "09:00:00" 47327.2755855856 6806.90924620068 8077.425 1405.035
"19235" "2013-02-13" "10:00:00" 48110.9684684685 6893.93713359514 8588.205 1574.001
"19236" "2013-02-13" "11:00:00" 48616.3136036036 6946.2824258983 9046.8 1741.464
"19237" "2013-02-13" "12:00:00" 48961.8487387387 6959.85977624191 9364.59 1867.491
"19238" "2013-02-13" "13:00:00" 48982.9647747748 6753.59975489889 9570.15 1947.645
"19239" "2013-02-13" "14:00:00" 48936.4135135135 6640.53849454154 9775.23 1987.674
"19240" "2013-02-13" "15:00:00" 48716.1348648649 6734.66645767329 10065.045 1984.884
"19241" "2013-02-13" "16:00:00" 50187.0587387387 6917.09219399176 10290.915 1948.323
"19242" "2013-02-13" "17:00:00" 51608.071981982 7502.8466567642 10490.655 1890.159
"19243" "2013-02-13" "18:00:00" 51063.8541441441 7679.26650465346 10660.68 1811.469
"19244" "2013-02-13" "19:00:00" 49897.1931531532 7408.87653657963 10827.57 1694.448
"19245" "2013-02-13" "20:00:00" 47041.2492792793 7007.79117979581 10907.25 1579.365
"19246" "2013-02-13" "21:00:00" 43146.3004504504 6509.02175112901 10896.045 1469.607
"19247" "2013-02-13" "22:00:00" 38762.8033333333 5926.83125354409 10660.665 1408.989
"19248" "2013-02-13" "23:00:00" 34620.7009009009 5572.38455943452 10136.595 1369.599
"19249" "2013-02-14" "00:00:00" 33867.2423423423 4967.42468105243 9424.5 1333.02
"19250" "2013-02-14" "01:00:00" 33542.8232432432 4568.7891039466 8708.625 1308.687
"19251" "2013-02-14" "02:00:00" 32807.1213513514 4297.94917634008 8109.27 1284.864
"19252" "2013-02-14" "03:00:00" 32053.6627927928 4218.57774321618 7637.085 1284.759
"19253" "2013-02-14" "04:00:00" 31046.3318918919 4166.57527722365 7260.105 1300.782
"19254" "2013-02-14" "05:00:00" 31943.7634234234 4238.86163326134 7003.89 1331.532
"19255" "2013-02-14" "06:00:00" 36790.3736036036 4700.1130075594 6903.255 1360.287
"19256" "2013-02-14" "07:00:00" 42362.1276576577 5681.68187258984 6846.735 1370.556
"19257" "2013-02-14" "08:00:00" 44110.9193693694 6140.14778311409 6710.04 1351.656
"19258" "2013-02-14" "09:00:00" 45271.8214414414 6626.22549607305 6379.365 1321.107
"19259" "2013-02-14" "10:00:00" 45559.7673873874 6723.08107103869 5961.24 1315.14
"19260" "2013-02-14" "11:00:00" 45418.6738738739 6688.27705829571 5635.365 1348.866
"19261" "2013-02-14" "12:00:00" 45210.8728828829 6621.218803495 5467.605 1392.297
"19262" "2013-02-14" "13:00:00" 44816.8668468468 6485.86669073239 5477.055 1399.152
"19263" "2013-02-14" "14:00:00" 44319.2002702703 6400.09583314354 5595.36 1370.385
"19264" "2013-02-14" "15:00:00" 43915.596036036 6408.99503279011 5853.03 1310.091
"19265" "2013-02-14" "16:00:00" 45348.607027027 6583.16579723739 6224.475 1242.081
"19266" "2013-02-14" "17:00:00" 48543.8472072072 7007.76261093659 6585.06 1177.323
"19267" "2013-02-14" "18:00:00" 49952.3827927928 7675.06688234833 6811.56 1102.743
"19268" "2013-02-14" "19:00:00" 47864.2947747748 7570.70483962302 6879.285 1024.452
"19269" "2013-02-14" "20:00:00" 44670.4943243243 7205.45911672885 6785.55 944.952
"19270" "2013-02-14" "21:00:00" 40824.4963063063 6684.23456471629 6673.245 850.05
"19271" "2013-02-14" "22:00:00" 36789.8936936937 6035.90001582565 6539.895 770.463
"19272" "2013-02-14" "23:00:00" 33079.7101801802 5683.20316434322 6356.085 696.261
"19273" "2013-02-15" "00:00:00" 32550.3695495496 5177.27723644218 6113.07 633.471
"19274" "2013-02-15" "01:00:00" 32241.3075675676 4830.43700109956 5768.745 566.826
"19275" "2013-02-15" "02:00:00" 31492.6481081081 4578.40252507364 5419.11 493.455
"19276" "2013-02-15" "03:00:00" 30608.1741441441 4468.74095896329 5035.32 419.22
"19277" "2013-02-15" "04:00:00" 29790.8875675676 4460.70596730808 4568.805 363.141
"19278" "2013-02-15" "05:00:00" 30627.3705405405 4529.87117547615 4150.365 316.92
"19279" "2013-02-15" "06:00:00" 35534.4493693694 5026.75505943453 3835.485 275.847
"19280" "2013-02-15" "07:00:00" 40758.2687387387 5942.64411712155 3581.85 246.855
"19281" "2013-02-15" "08:00:00" 43020.5640540541 6424.45792784215 3280.38 240.72
"19282" "2013-02-15" "09:00:00" 44362.3921621622 6919.82766226194 2814.66 235.269
"19283" "2013-02-15" "10:00:00" 44336.9569369369 7054.15129609269 2530.695 225.963
"19284" "2013-02-15" "11:00:00" 43974.145045045 7071.1283406833 2436.555 261.231
"19285" "2013-02-15" "12:00:00" 43685.2392792793 7039.24549379542 2303.82 293.592
"19286" "2013-02-15" "13:00:00" 43086.3117117117 6829.83575572355 2123.82 316.377
"19287" "2013-02-15" "14:00:00" 42835.7987387387 6713.43908105243 1845.885 329.766
"19288" "2013-02-15" "15:00:00" 42368.3664864865 6656.3585003338 1545.045 333.156
"19289" "2013-02-15" "16:00:00" 43495.6748648649 6714.58183542118 1346.22 368.547
"19290" "2013-02-15" "17:00:00" 46721.6292792793 7097.71880640095 1228.26 454.449
"19291" "2013-02-15" "18:00:00" 47793.748018018 7599.70223172984 1145.34 556.263
"19292" "2013-02-15" "19:00:00" 45321.7320720721 7352.20306210486 1125.885 651.039
"19293" "2013-02-15" "20:00:00" 42275.263963964 6869.74645205185 1178.205 731.157
"19294" "2013-02-15" "21:00:00" 38834.3099099099 6345.54359646575 1292.925 792.15
"19295" "2013-02-15" "22:00:00" 35374.6393693694 5792.97186367564 1478.145 842.319
"19296" "2013-02-15" "23:00:00" 32409.7559459459 5604.42453504811 1688.13 863.964
"19297" "2013-02-16" "00:00:00" 32048.8636936937 5107.69063760063 1852.155 855.219
"19298" "2013-02-16" "01:00:00" 31443.6972972973 4694.42066236011 1934.28 825.195
"19299" "2013-02-16" "02:00:00" 30379.737027027 4375.26365160024 1992.72 794.79
"19300" "2013-02-16" "03:00:00" 29287.941981982 4206.36455590026 2009.19 774.144
"19301" "2013-02-16" "04:00:00" 28142.397027027 4111.1659747693 2025.735 762.399
"19302" "2013-02-16" "05:00:00" 28071.3703603604 4055.54954808561 2087.46 764.997
"19303" "2013-02-16" "06:00:00" 29945.8984684685 4203.90763400747 2183.115 787.407
"19304" "2013-02-16" "07:00:00" 31995.5936936937 4550.89071364619 2283.36 829.263
"19305" "2013-02-16" "08:00:00" 35603.0764864865 4856.46323184764 2351.505 892.464
"19306" "2013-02-16" "09:00:00" 38557.4018918919 5475.13616265463 2302.47 974.331
"19307" "2013-02-16" "10:00:00" 39346.3737837838 5748.47586544277 2265.225 1059.039
"19308" "2013-02-16" "11:00:00" 39192.3227027027 5811.2487913607 2309.85 1147.611
"19309" "2013-02-16" "12:00:00" 38738.3279279279 5877.99278871 2380.905 1248.249
"19310" "2013-02-16" "13:00:00" 37834.1776576577 5758.39640180641 2414.37 1360.356
"19311" "2013-02-16" "14:00:00" 37002.4937837838 5581.27661686629 2439.045 1422.804
"19312" "2013-02-16" "15:00:00" 36612.8069369369 5521.24701565483 2468.535 1493.901
"19313" "2013-02-16" "16:00:00" 37698.8430630631 5701.43009652465 2588.46 1584.051
"19314" "2013-02-16" "17:00:00" 42074.1817117117 6326.65958052229 2738.31 1667.124
"19315" "2013-02-16" "18:00:00" 43608.9336036036 6774.06220031417 2850.885 1739.67
"19316" "2013-02-16" "19:00:00" 41503.0889189189 6387.74694374633 2957.64 1807.266
"19317" "2013-02-16" "20:00:00" 38848.7072072072 5843.78872201061 3056.46 1863.207
"19318" "2013-02-16" "21:00:00" 36098.3435135135 5400.53572902023 3195.825 1887.129
"19319" "2013-02-16" "22:00:00" 33553.8611711712 4996.67919289221 3277.245 1899.27
"19320" "2013-02-16" "23:00:00" 31214.3003603604 4921.83592395445 3292.605 1913.403
"19321" "2013-02-17" "00:00:00" 31050.6510810811 4509.10161482428 3288.33 1931.004
"19322" "2013-02-17" "01:00:00" 30306.7907207207 4162.08282411153 3300.075 1943.457
"19323" "2013-02-17" "02:00:00" 29215.9554954955 3862.57404627921 3330.165 1948.248
"19324" "2013-02-17" "03:00:00" 28216.3031531532 3672.8125411349 3256.92 1936.02
"19325" "2013-02-17" "04:00:00" 27066.9189189189 3550.05215307285 3237.42 1923.687
"19326" "2013-02-17" "05:00:00" 26957.9793693694 3537.7739716022 3306.405 1920.417
"19327" "2013-02-17" "06:00:00" 27995.0646846847 3646.10065776557 3409.56 1920.978
"19328" "2013-02-17" "07:00:00" 28771.5589189189 3787.14511572747 3524.505 1916.706
"19329" "2013-02-17" "08:00:00" 31446.0968468468 3944.08171585117 3562.53 1905.312
"19330" "2013-02-17" "09:00:00" 34590.4665765766 4528.95768620264 3448.785 1888.131
"19331" "2013-02-17" "10:00:00" 36537.4610810811 4959.982493226 3531.21 1867.308
"19332" "2013-02-17" "11:00:00" 37172.8618018018 5263.48376913411 3733.935 1861.719
"19333" "2013-02-17" "12:00:00" 37337.4709009009 5543.96568672689 3858.105 1871.784
"19334" "2013-02-17" "13:00:00" 36658.8782882883 5531.8024949146 3796.44 1850.727
"19335" "2013-02-17" "14:00:00" 36208.2428828829 5275.42555228746 3608.115 1794.408
"19336" "2013-02-17" "15:00:00" 36210.1625225225 5146.60856607108 3390.405 1733.814
"19337" "2013-02-17" "16:00:00" 37569.7472972973 5284.65329381505 3381.195 1694.799
"19338" "2013-02-17" "17:00:00" 41280.8906306306 5757.71074918516 3604.47 1693.221
"19339" "2013-02-17" "18:00:00" 43200.0503603604 6411.32339481642 3760.32 1687.962
"19340" "2013-02-17" "19:00:00" 41719.5282882883 6157.29552663853 3789.51 1665.555
"19341" "2013-02-17" "20:00:00" 39282.5457657658 5805.30646864324 3699.72 1622.133
"19342" "2013-02-17" "21:00:00" 36656.4787387387 5436.93245566465 3657.855 1580.844
"19343" "2013-02-17" "22:00:00" 33623.928018018 4972.33138262322 3592.98 1532.763
"19344" "2013-02-17" "23:00:00" 30495.3953153153 4745.69462244257 3470.505 1487.586
"19345" "2013-02-18" "00:00:00" 30390.295045045 4412.61029281367 3327.54 1451.181
"19346" "2013-02-18" "01:00:00" 30153.6994594595 4103.50237828393 3175.605 1420.482
"19347" "2013-02-18" "02:00:00" 29441.5131531532 3906.97005350482 3007.41 1397.163
"19348" "2013-02-18" "03:00:00" 28950.5653153153 3824.36319707442 2833.98 1366.758
"19349" "2013-02-18" "04:00:00" 28273.8923423423 3804.1435869625 2732.37 1343.379
"19350" "2013-02-18" "05:00:00" 29334.9731531532 3969.90725036325 2673.75 1328.124
"19351" "2013-02-18" "06:00:00" 34488.2457657658 4451.42108806205 2641.215 1325.883
"19352" "2013-02-18" "07:00:00" 39242.2333333333 5513.08274991165 2585.31 1339.143
"19353" "2013-02-18" "08:00:00" 42415.3976576577 6015.40900155116 2420.805 1345.875
"19354" "2013-02-18" "09:00:00" 44287.0463063063 6417.10144659337 2197.965 1332.468
"19355" "2013-02-18" "10:00:00" 44504.4454954955 6514.75694961713 2100.675 1387.077
"19356" "2013-02-18" "11:00:00" 44266.4101801802 6530.91978172002 2092.32 1467.336
"19357" "2013-02-18" "12:00:00" 43972.2254054054 6585.81484470843 2046 1496.118
"19358" "2013-02-18" "13:00:00" 43159.258018018 6429.3146339093 1945.8 1482.711
"19359" "2013-02-18" "14:00:00" 42603.0424324324 6394.13208378167 1829.685 1462.56
"19360" "2013-02-18" "15:00:00" 42431.7145945946 6407.76657184372 1648.83 1405.518
"19361" "2013-02-18" "16:00:00" 43414.0901801802 6543.25438668762 1503.375 1352.388
"19362" "2013-02-18" "17:00:00" 46750.4238738739 6946.95379408994 1477.515 1313.046
"19363" "2013-02-18" "18:00:00" 48852.9091891892 7502.00387541725 1431.63 1251.123
"19364" "2013-02-18" "19:00:00" 46850.2451351351 7271.75315454546 1361.46 1166.508
"19365" "2013-02-18" "20:00:00" 44150.7518918919 6858.64030803064 1278.39 1069.347
"19366" "2013-02-18" "21:00:00" 40561.9855855856 6426.7005832908 1203.09 963.678
"19367" "2013-02-18" "22:00:00" 36673.2755855856 5816.14835071668 1114.005 853.752
"19368" "2013-02-18" "23:00:00" 32871.9091891892 5456.9020882584 1005.87 749.592
"19369" "2013-02-19" "00:00:00" 32307.5351351351 4961.2109541724 891.225 654.534
"19370" "2013-02-19" "01:00:00" 31924.567027027 4670.32997182408 776.64 570.978
"19371" "2013-02-19" "02:00:00" 31285.327027027 4454.24226290988 677.085 504.144
"19372" "2013-02-19" "03:00:00" 30399.8932432432 4358.18661600236 595.8 464.52
"19373" "2013-02-19" "04:00:00" 29871.9923423423 4322.88264822306 525.57 449.598
"19374" "2013-02-19" "05:00:00" 30883.6424324324 4475.46892530925 506.925 454.398
"19375" "2013-02-19" "06:00:00" 35736.4914414414 4931.76360253289 515.58 478.053
"19376" "2013-02-19" "07:00:00" 40432.4099099099 6023.15830461418 534.96 523.665
"19377" "2013-02-19" "08:00:00" 43293.1528828829 6497.47278978992 538.935 566.583
"19378" "2013-02-19" "09:00:00" 44772.7151351351 6843.28454620068 508.83 571.206
"19379" "2013-02-19" "10:00:00" 44634.0211711712 6899.04381718045 472.095 591.216
"19380" "2013-02-19" "11:00:00" 44285.1266666667 6868.96080842334 481.755 623.982
"19381" "2013-02-19" "12:00:00" 43782.660990991 6866.48245988613 498.48 629.199
"19382" "2013-02-19" "13:00:00" 42807.4840540541 6667.33608448852 514.38 589.782
"19383" "2013-02-19" "14:00:00" 42217.1948648649 6578.0655416454 532.185 536.406
"19384" "2013-02-19" "15:00:00" 42001.7153153153 6574.16660658356 562.68 489.768
"19385" "2013-02-19" "16:00:00" 43252.3605405405 6724.9523313175 659.535 463.149
"19386" "2013-02-19" "17:00:00" 46380.4133333333 7072.77105008837 841.98 523.296
"19387" "2013-02-19" "18:00:00" 48815.9561261261 7685.45094845279 1094.865 602.877
"19388" "2013-02-19" "19:00:00" 46941.9079279279 7569.27568244062 1442.73 654.108
"19389" "2013-02-19" "20:00:00" 43993.3414414414 7141.46487207933 1924.185 687.498
"19390" "2013-02-19" "21:00:00" 40426.650990991 6647.85926471629 2485.185 703.212
"19391" "2013-02-19" "22:00:00" 36250.474954955 5960.906760377 3058.17 701.316
"19392" "2013-02-19" "23:00:00" 32393.439009009 5543.04434101709 3571.875 681.99
"19393" "2013-02-20" "00:00:00" 31944.2433333333 4975.40967720401 4005.795 661.014
"19394" "2013-02-20" "01:00:00" 31718.6856756757 4650.0103707049 4345.2 648.477
"19395" "2013-02-20" "02:00:00" 30988.2627927928 4413.04596791675 4610.01 648.123
"19396" "2013-02-20" "03:00:00" 30248.2417117117 4271.50869713333 4782.195 660.681
"19397" "2013-02-20" "04:00:00" 29557.1714414414 4218.7562985863 4973.115 696.954
"19398" "2013-02-20" "05:00:00" 30500.1944144144 4263.26658124878 5200.17 750.489
"19399" "2013-02-20" "06:00:00" 35250.3427027027 4777.29178073828 5392.365 805.197
"19400" "2013-02-20" "07:00:00" 40261.0820720721 5869.19358007069 5604.315 859.065
"19401" "2013-02-20" "08:00:00" 43695.3173873874 6290.94136428432 5668.935 917.187
"19402" "2013-02-20" "09:00:00" 45683.1042342342 6624.37566243865 5834.79 966.981
"19403" "2013-02-20" "10:00:00" 46208.6055855856 6677.33518521501 6119.205 1047.249
"19404" "2013-02-20" "11:00:00" 46467.277027027 6612.00534639702 6181.815 1164.888
"19405" "2013-02-20" "12:00:00" 46494.151981982 6623.61858766936 6056.91 1319.232
"19406" "2013-02-20" "13:00:00" 45945.614954955 6472.57502898096 5933.985 1446.402
"19407" "2013-02-20" "14:00:00" 45543.4504504505 6409.60926326331 5890.41 1544.619
"19408" "2013-02-20" "15:00:00" 45380.2810810811 6463.94009128216 5805.555 1599.15
"19409" "2013-02-20" "16:00:00" 46275.3130630631 6628.26816950718 5799.045 1635.957
"19410" "2013-02-20" "17:00:00" 48945.5318018018 6993.34247924603 6187.635 1732.941
"19411" "2013-02-20" "18:00:00" 50389.1008108108 7491.10485562538 6518.775 1819.059
"19412" "2013-02-20" "19:00:00" 48432.5081081081 7373.32973349697 6666.54 1878.636
"19413" "2013-02-20" "20:00:00" 45553.5285585586 6976.81539418811 6666.78 1926.555
"19414" "2013-02-20" "21:00:00" 41932.6082882883 6425.0078783821 6681.63 1956.942
"19415" "2013-02-20" "22:00:00" 37933.9989189189 5737.61255672492 6591.9 1960.479
"19416" "2013-02-20" "23:00:00" 33849.0057657658 5294.25957272728 6401.925 1948.44
"19417" "2013-02-21" "00:00:00" 33333.5825225225 4743.46696564501 6195.33 1925.826
"19418" "2013-02-21" "01:00:00" 32954.4536936937 4441.479125054 6018.09 1913.034
"19419" "2013-02-21" "02:00:00" 32240.3477477477 4168.65294751031 5850.225 1914.36
"19420" "2013-02-21" "03:00:00" 31585.7506306306 4045.27118676026 5639.325 1940.628
"19421" "2013-02-21" "04:00:00" 30734.3904504504 4007.53958016887 5508.615 1980.237
"19422" "2013-02-21" "05:00:00" 31813.7078378378 4106.45925521304 5468.685 2009.142
"19423" "2013-02-21" "06:00:00" 36512.9856756757 4628.58444051247 5472.525 2017.086
"19424" "2013-02-21" "07:00:00" 41209.863963964 5733.89860502651 5463.345 2013.606
"19425" "2013-02-21" "08:00:00" 44570.6730630631 6263.88665460437 5331.06 2004.354
"19426" "2013-02-21" "09:00:00" 46655.4017117117 6657.71552114668 5545.2 1972.413
"19427" "2013-02-21" "10:00:00" 47024.4524324324 6747.31460587081 5592.435 1982.568
"19428" "2013-02-21" "11:00:00" 47269.2064864865 6773.41940098175 5422.65 1983.555
"19429" "2013-02-21" "12:00:00" 47280.2444144144 6847.67700830553 5155.065 1957.647
"19430" "2013-02-21" "13:00:00" 47213.057027027 6705.08268973101 4873.905 1912.044
"19431" "2013-02-21" "14:00:00" 47054.2068468468 6629.97515884548 4638.795 1861.914
"19432" "2013-02-21" "15:00:00" 46846.4058558559 6709.60371170235 4484.445 1801.374
"19433" "2013-02-21" "16:00:00" 47872.9331531531 6874.81028234833 4321.185 1714.911
"19434" "2013-02-21" "17:00:00" 49590.5307207207 7169.84803371295 4535.19 1690.131
"19435" "2013-02-21" "18:00:00" 50518.1965765766 7729.00488855293 4758.63 1664.565
"19436" "2013-02-21" "19:00:00" 48984.4045045045 7656.76852801886 4817.415 1633.755
"19437" "2013-02-21" "20:00:00" 46312.2661261261 7258.14723534264 4782.21 1607.712
"19438" "2013-02-21" "21:00:00" 42641.9151351351 6692.47668060083 4685.265 1575.093
"19439" "2013-02-21" "22:00:00" 38556.4420720721 6005.13135444729 4524 1535.889
"19440" "2013-02-21" "23:00:00" 34516.5604504505 5601.91761765169 4284.48 1502.289
"19441" "2013-02-22" "00:00:00" 33887.3985585586 4991.32967400354 4030.785 1467.834
"19442" "2013-02-22" "01:00:00" 33538.0241441441 4661.7671704948 3810.945 1415.52
"19443" "2013-02-22" "02:00:00" 32936.697027027 4392.01928753191 3615.96 1342.998
"19444" "2013-02-22" "03:00:00" 32107.8926126126 4260.04544237189 3495.15 1283.604
"19445" "2013-02-22" "04:00:00" 31261.8114414414 4201.89352943256 3401.775 1224.021
"19446" "2013-02-22" "05:00:00" 32243.2272072072 4289.24210227175 3325.62 1144.611
"19447" "2013-02-22" "06:00:00" 36686.2331531532 4856.80605815826 3292.17 1059.267
"19448" "2013-02-22" "07:00:00" 41457.0175675676 6024.05822367957 3313.545 995.664
"19449" "2013-02-22" "08:00:00" 44800.5499099099 6596.0924918123 3298.545 931.275
"19450" "2013-02-22" "09:00:00" 46773.9394594595 6949.18216510898 3578.61 870.276
"19451" "2013-02-22" "10:00:00" 47404.0611711712 7044.67357704694 3587.685 890.154
"19452" "2013-02-22" "11:00:00" 47668.4915315315 7093.14778892599 3408.975 831.852
"19453" "2013-02-22" "12:00:00" 47943.4799099099 7126.09482581976 3210.84 747.798
"19454" "2013-02-22" "13:00:00" 47548.993963964 7010.93375430985 3053.685 651.528
"19455" "2013-02-22" "14:00:00" 47248.5703603604 6976.21544814452 2977.62 561.717
"19456" "2013-02-22" "15:00:00" 46954.3855855856 7045.05211443158 2958.24 502.863
"19457" "2013-02-22" "16:00:00" 47497.1636936937 7176.23317374829 2925.48 446.823
"19458" "2013-02-22" "17:00:00" 49353.4552252252 7517.73103241705 3062.25 411.798
"19459" "2013-02-22" "18:00:00" 49806.9700900901 7964.71940375026 3193.41 406.224
"19460" "2013-02-22" "19:00:00" 47727.0405405405 7807.20499844886 3229.62 395.025
"19461" "2013-02-22" "20:00:00" 44507.8048648649 7334.34038287847 3173.205 374.436
"19462" "2013-02-22" "21:00:00" 41200.2657657658 6814.6585492637 2997.09 341.733
"19463" "2013-02-22" "22:00:00" 37594.7026126126 6240.17450145298 2755.275 285.432
"19464" "2013-02-22" "23:00:00" 34431.1364864865 6050.57012503437 2547.21 225.777
"19465" "2013-02-23" "00:00:00" 33929.1507207207 5504.30496791676 2447.67 175.584
"19466" "2013-02-23" "01:00:00" 33289.9107207207 5094.9989218928 2438.145 143.157
"19467" "2013-02-23" "02:00:00" 32215.8723423423 4756.17939377578 2494.155 132.801
"19468" "2013-02-23" "03:00:00" 31249.8136936937 4546.7410868447 2526.6 135.543
"19469" "2013-02-23" "04:00:00" 30237.6836936937 4425.19487529944 2520.15 149.841
"19470" "2013-02-23" "05:00:00" 30164.2574774775 4370.68549191047 2524.155 164.775
"19471" "2013-02-23" "06:00:00" 31868.8974774775 4572.82445531122 2557.53 169.869
"19472" "2013-02-23" "07:00:00" 33597.0530630631 4961.89660679365 2629.485 168.375
"19473" "2013-02-23" "08:00:00" 37463.6872072072 5361.646369409 2657.91 156.273
"19474" "2013-02-23" "09:00:00" 40775.5454954955 6122.06369522875 2736.045 129.816
"19475" "2013-02-23" "10:00:00" 42000.7554954955 6517.4781334577 2797.425 113.295
"19476" "2013-02-23" "11:00:00" 42417.7972072072 6662.31510748087 2732.835 86.574
"19477" "2013-02-23" "12:00:00" 42487.3841441441 6771.55528291774 2605.29 67.344
"19478" "2013-02-23" "13:00:00" 41745.4434234234 6662.93648016887 2493.93 58.692
"19479" "2013-02-23" "14:00:00" 41197.3863063063 6470.64663098371 2452.185 61.341
"19480" "2013-02-23" "15:00:00" 40908.9604504504 6400.67435254271 2434.29 67.476
"19481" "2013-02-23" "16:00:00" 41765.1197297297 6561.03850155116 2516.52 85.32
"19482" "2013-02-23" "17:00:00" 44538.0391891892 7044.07363100335 2757.9 119.166
"19483" "2013-02-23" "18:00:00" 45928.8181081081 7569.86920049088 2964.81 153.537
"19484" "2013-02-23" "19:00:00" 43928.5536036036 7343.72525313176 3088.725 183.48
"19485" "2013-02-23" "20:00:00" 41103.323963964 6808.70194211664 3149.43 204.669
"19486" "2013-02-23" "21:00:00" 38288.1724324324 6319.75305880621 3192.6 222.48
"19487" "2013-02-23" "22:00:00" 35853.1095495495 5878.47131710191 3184.545 230.832
"19488" "2013-02-23" "23:00:00" 33204.9666666667 5762.11035350482 3123.825 235.041
"19489" "2013-02-24" "00:00:00" 32802.3222522523 5369.91705415277 3044.58 253.509
"19490" "2013-02-24" "01:00:00" 32084.377027027 5005.45697488711 2965.215 285.756
"19491" "2013-02-24" "02:00:00" 31089.0438738739 4664.74475984685 2931.87 313.776
"19492" "2013-02-24" "03:00:00" 30213.2082882883 4439.7792779305 2950.77 311.952
"19493" "2013-02-24" "04:00:00" 29213.076036036 4304.25575201257 3066.165 288.405
"19494" "2013-02-24" "05:00:00" 28817.6302702703 4225.83423345769 3220.23 267.192
"19495" "2013-02-24" "06:00:00" 29510.6201801802 4317.06174315728 3380.4 259.014
"19496" "2013-02-24" "07:00:00" 30024.1237837838 4429.12309344199 3537.09 263.034
"19497" "2013-02-24" "08:00:00" 32986.6076576577 4667.35166825055 3566.07 250.785
"19498" "2013-02-24" "09:00:00" 37094.1565765766 5316.96467359121 3680.91 202.641
"19499" "2013-02-24" "10:00:00" 39845.4800900901 5805.48502401336 3870.555 189.84
"19500" "2013-02-24" "11:00:00" 41156.1140540541 6081.19594211664 3849.72 168.264
"19501" "2013-02-24" "12:00:00" 42065.5433333333 6372.54045420578 3789.075 149.133
"19502" "2013-02-24" "13:00:00" 41808.3116216216 6375.81230280778 3762.765 136.272
"19503" "2013-02-24" "14:00:00" 41727.6867567568 6118.63543212253 3767.475 126.624
"19504" "2013-02-24" "15:00:00" 41744.9635135135 5967.71329108581 3714 122.31
"19505" "2013-02-24" "16:00:00" 42604.9620720721 6091.10219405067 3772.275 139.956
"19506" "2013-02-24" "17:00:00" 44464.612972973 6485.63813985864 4006.05 185.709
"19507" "2013-02-24" "18:00:00" 45900.9833333333 7160.81313198509 4189.155 220.173
"19508" "2013-02-24" "19:00:00" 44373.4300900901 7082.50588886708 4254.135 242.829
"19509" "2013-02-24" "20:00:00" 41790.075045045 6718.18865389751 4258.215 283.209
"19510" "2013-02-24" "21:00:00" 38806.4751351351 6305.81145550757 4312.02 342.252
"19511" "2013-02-24" "22:00:00" 35456.2240540541 5759.65343161202 4383.915 375.006
"19512" "2013-02-24" "23:00:00" 31884.7345045045 5507.26898706068 4446.63 371.553
"19513" "2013-02-25" "00:00:00" 31819.9466666667 5093.64904329473 4447.32 348.924
"19514" "2013-02-25" "01:00:00" 31622.2237837838 4784.59112426861 4345.665 315.279
"19515" "2013-02-25" "02:00:00" 31139.9143243243 4542.35576695465 4182.99 279.636
"19516" "2013-02-25" "03:00:00" 30663.8436936937 4412.75313710976 3954.855 259.269
"19517" "2013-02-25" "04:00:00" 29951.6573873874 4387.226861398 3738.03 261.027
"19518" "2013-02-25" "05:00:00" 30995.9413513514 4472.41205737287 3634.095 289.389
"19519" "2013-02-25" "06:00:00" 36381.9702702703 5049.48872915767 3700.245 322.983
"19520" "2013-02-25" "07:00:00" 42376.524954955 6152.11099291185 3830.85 347.265
